Cluster,RAJ2000,DEJ2000,cz,e_cz,R,Mm
"A3809",326.68843749999996,-43.948902777777775,19939,32,5.2,1
"A3809",326.6661708333333,-43.948186111111106,18190,37,8.5,1
"A3809",326.66127916666665,-43.92670555555555,19058,23,12.7,1
"A3809",326.64361249999996,-43.92981666666666,18832,21,15.5,1
"A3809",326.76192499999996,-43.97521388888888,18584,63,6.2,1
"A3809",326.7441916666666,-43.97673333333333,17242,6,30.1,1
"A3809",326.74347916666665,-43.96695,18197,57,4.6,1
"A3809",326.7164541666666,-43.96258333333333,41628,76,2.9,0
"A3809",326.70303749999994,-43.94726944444444,19715,72,4.4,1
"A3809",326.7939541666666,-43.9022861111111,19366,24,11.6,1
"A3809",326.77076666666665,-43.900011111111105,18658,19,15.7,1
"A3809",326.7464041666666,-43.898933333333325,18769,26,13.9,1
"A3809",326.69595416666664,-43.920694444444436,18847,8,21.5,1
"A3809",326.68344999999994,-43.91324444444444,18166,90,3.4,1
"A3809",326.68598749999995,-43.90924444444444,18518,24,12.3,1
"A3809",326.71928749999995,-43.90145,19408,32,8.7,1
"A3809",326.6851083333333,-43.901911111111104,20260,27,11.9,1
"A3809",326.7181166666666,-43.87346666666666,54086,32,12.4,0
"A3809",326.73787083333326,-43.84490833333333,19510,97,2.4,1
"A3809",326.7009708333333,-43.86205555555555,48301,76,4.0,0
"A3809",326.9416208333333,-43.98134444444444,17654,29,9.7,1
"A3809",326.9498708333333,-43.92903888888888,18438,8,22.7,1
"A3809",326.97418749999997,-43.907463888888884,19026,25,11.9,1
"A3809",326.9291041666666,-43.89867777777777,18776,44,8.1,1
"A3809",326.9351333333333,-43.89510555555555,18171,25,14.6,1
"A3809",326.95977083333327,-43.88256388888888,18898,76,3.0,1
"A3809",326.90188749999993,-43.914761111111105,19037,48,5.1,1
"A3809",326.8956291666666,-43.89744166666666,18632,20,15.4,1
"A3809",326.8440666666666,-43.87707222222222,18815,18,9.6,1
"A3809",326.8608666666666,-43.86621666666666,43996,16,19.1,0
"A3809",326.85676249999995,-43.855038888888885,18857,50,5.2,1
"A3809",326.9324083333333,-43.85333055555555,20050,25,5.8,1
"A3809",326.9034541666666,-43.847386111111106,18261,12,13.7,1
"A3809",327.0185291666666,-43.862244444444435,42024,70,4.4,0
"A3809",327.0204583333333,-43.807763888888886,43979,20,7.6,0
"A3809",326.9866708333333,-43.80101666666666,18583,9,18.0,1
"A3809",327.0227083333333,-43.78675277777777,41452,13,13.9,0
"A3809",326.9368291666666,-43.82023333333333,65725,20,13.9,0
"A3809",326.82785833333327,-43.88088888888888,19761,28,12.8,1
"A3809",326.82978749999995,-43.87526666666666,18802,45,3.7,1
"A3809",326.8167791666666,-43.86284166666666,46432,25,16.4,0
"A3809",326.8677958333333,-43.82368888888888,15328,25,5.1,0
"A3809",326.7595749999999,-43.84656944444444,18193,84,2.9,1
"A3809",326.74672499999997,-43.81561944444444,19753,83,5.2,1
"A3809",326.78877916666664,-43.80134166666666,45167,22,6.0,0
"A3809",326.75892083333326,-43.80291944444444,18828,32,8.2,1
"A3809",326.77402499999994,-43.79278055555555,84382,42,9.8,0
"A3809",326.75629166666664,-43.769638888888885,32567,17,8.6,0
"A3809",326.8239833333333,-43.759074999999996,45584,60,6.7,0
"A3809",326.82001249999996,-43.75744999999999,45746,12,13.9,0
"A3809",326.76330833333327,-43.76360277777777,45079,22,19.9,0
"A3809",326.7760583333333,-43.76075555555555,41839,25,10.8,0
"A3809",326.7822708333333,-43.751774999999995,45193,48,7.0,0
"A3809",326.8645791666666,-43.74798333333333,45277,33,10.7,0
"A3809",326.83472499999993,-43.706333333333326,45047,34,11.2,0
"A3809",326.59036249999997,-43.952261111111106,93609,40,6.4,0
"A3809",326.5650208333333,-43.93895277777777,19531,33,9.3,1
"A3809",326.5598958333333,-43.92357777777777,18262,26,14.3,1
"A3809",326.61196249999995,-43.88025,19207,34,11.8,1
"A3809",326.4696125,-43.89462222222222,19349,32,14.1,1
"A3809",326.5055166666666,-43.85184722222222,42296,55,3.3,0
"A3809",326.6328958333333,-43.87565833333333,41764,52,7.8,0
"A3809",326.63803749999994,-43.841919444444436,17415,53,6.5,1
"A3809",326.68465,-43.83400833333333,18463,82,2.6,1
"A3809",326.6925916666666,-43.80986944444444,18723,14,13.0,1
"A3809",326.6431916666666,-43.77266944444444,18822,34,10.5,1
"A3809",326.58338749999996,-43.84705555555555,18689,70,3.3,1
"A3809",326.58644166666664,-43.824374999999996,18992,24,15.0,1
"A3809",326.57818749999996,-43.81529166666666,41576,22,12.5,0
"A3809",326.6245833333333,-43.77401666666666,44733,14,11.4,0
"A3809",326.6347291666666,-43.75353333333333,18241,9,17.9,1
"A3809",326.4587291666666,-43.861997222222215,19420,28,4.7,1
"A3809",326.4615041666666,-43.85370555555555,41622,20,14.4,0
"A3809",326.48673749999995,-43.82144999999999,49214,78,5.1,0
"A3809",326.4992958333333,-43.81469444444444,44664,73,3.2,0
"A3809",326.5062166666666,-43.7969861111111,18731,34,9.2,1
"A3809",326.4104541666666,-43.82615277777777,41852,53,6.1,0
"A3809",326.3744416666666,-43.81915833333333,43787,25,15.2,0
"A3809",326.37162499999994,-43.81751388888888,43987,50,5.2,0
"A3809",326.40301249999993,-43.71671666666666,43751,38,15.5,0
"A3809",326.50396249999994,-43.75818611111111,18840,49,5.4,1
"A3809",326.5111916666666,-43.73835277777777,44253,53,3.7,0
"A3809",326.5432375,-43.698677777777775,44175,37,11.4,0
"A3809",326.45106666666663,-43.73510277777777,18846,26,12.0,1
"A3809",326.4816541666666,-43.71619722222221,44472,33,9.1,0
"A3809",326.4673458333333,-43.70881388888888,43810,26,15.9,0
"A3809",326.4231416666666,-43.71195833333333,20417,134,2.7,1
"A3809",326.44960416666663,-43.68679444444444,44443,54,7.7,0
"A3809",326.7164374999999,-43.77034999999999,44948,44,8.4,0
"A3809",326.7101125,-43.74705833333333,17862,62,4.0,1
"A3809",326.7010083333333,-43.739999999999995,51831,55,7.4,0
"A3809",326.70974999999993,-43.697338888888886,41801,14,10.1,0
"A3809",326.7298541666666,-43.681799999999996,19375,30,10.0,1
"A3809",326.66671249999996,-43.625252777777774,32845,28,9.6,0
"A3809",326.7817666666666,-43.67790833333333,17806,28,10.7,1
"A3809",326.8176291666666,-43.63974999999999,52569,55,4.5,0
"A3809",326.60816666666665,-43.64873055555555,48406,98,2.0,0
"A3809",326.6142333333333,-43.630263888888884,18786,97,4.0,1
"A3809",327.10217916666664,-43.80143055555555,45558,11,14.7,0
"A3809",327.08768749999996,-43.795669444444435,18181,22,6.1,1
"A3809",327.08232499999997,-43.764538888888886,45390,63,7.2,0
"A3809",327.0945833333333,-43.726747222222215,70356,39,10.0,0
"A3809",327.08295416666664,-43.696825,49138,29,9.9,0
"A3809",327.0664708333333,-43.69174999999999,21343,42,8.8,0
"A3809",326.9702708333333,-43.71075,41857,27,11.4,0
"A3809",327.0500125,-43.636088888888885,19789,13,11.8,1
"A3809",327.0329666666666,-43.62797499999999,94948,42,5.2,0
"A3809",327.10266249999995,-43.648419444444436,18682,27,12.6,1
"A3809",326.97152916666664,-43.66813333333333,90007,80,4.1,0
"A3809",326.9683833333333,-43.61722777777777,18575,25,6.5,1
"A3809",326.3744333333333,-43.69924722222222,54955,47,6.7,0
"A3809",326.3378041666666,-43.66202222222222,44805,24,13.7,0
"A3809",326.39714166666664,-43.65611666666666,19056,92,2.1,1
"A3809",326.39398333333327,-43.62036666666666,5507,114,2.4,0
"A3809",326.4276541666666,-43.63211944444444,20858,10,16.2,0
"A3809",326.35177083333326,-43.62759166666666,21015,22,6.0,0
"A2382",327.9264833333333,-15.963986111111108,31829,7,23.7,0
"A2382",327.8691666666666,-15.940819444444442,19740,29,10.5,1
"A2382",327.84428749999995,-15.932183333333331,18713,6,26.5,1
"A2382",327.8278541666666,-15.917294444444442,18659,29,9.3,1
"A2382",327.8477166666666,-15.891688888888886,19699,18,9.6,1
"A2382",327.6917333333333,-15.963124999999998,19341,8,22.5,1
"A2382",327.70051249999995,-15.947261111111109,45089,73,5.3,0
"A2382",327.7886708333333,-15.84670833333333,19570,25,13.3,1
"A2382",327.7184958333333,-15.884274999999997,97472,18,13.8,0
"A2382",327.6823666666666,-15.778077777777776,97561,37,7.9,0
"A2382",328.19629166666664,-15.890716666666664,37618,22,13.4,0
"A2382",328.25629999999995,-15.901144444444443,19167,36,10.7,1
"A2382",328.21807499999994,-15.856344444444442,19137,136,3.2,1
"A2382",328.2564791666666,-15.854194444444442,17217,32,11.7,1
"A2382",327.98737916666664,-15.965794444444443,20530,17,10.0,1
"A2382",328.0384041666666,-15.954952777777775,41112,36,10.2,0
"A2382",328.0509708333333,-15.90896111111111,69055,85,4.7,0
"A2382",327.9882541666666,-15.939577777777776,41068,28,14.6,0
"A2382",327.94915416666663,-15.946374999999998,56209,23,7.2,0
"A2382",327.9892666666666,-15.914969444444441,40859,40,6.9,0
"A2382",328.0098791666666,-15.899780555555553,40803,20,7.1,0
"A2382",328.1331916666666,-15.886444444444443,19336,30,13.6,1
"A2382",328.1033249999999,-15.872469444444443,19029,17,10.2,1
"A2382",328.1514625,-15.853199999999998,26965,15,12.5,0
"A2382",328.13363749999996,-15.84143611111111,19405,41,3.1,1
"A2382",328.0905208333333,-15.82196111111111,131245,84,4.0,0
"A2382",328.09842499999996,-15.804652777777775,40506,22,7.9,0
"A2382",327.89364583333327,-15.915477777777776,68855,46,5.5,0
"A2382",327.92664999999994,-15.882974999999998,41020,41,8.9,0
"A2382",327.9788166666666,-15.881519444444443,19608,68,4.3,1
"A2382",327.97447083333327,-15.859830555555554,40168,49,6.8,0
"A2382",327.9850583333333,-15.863213888888886,41487,73,4.5,0
"A2382",327.95469166666663,-15.863286111111108,40417,71,5.8,0
"A2382",327.8640083333333,-15.893052777777775,20321,74,3.2,1
"A2382",327.90519583333327,-15.879344444444442,19893,22,14.2,1
"A2382",327.88007083333326,-15.86118611111111,18668,28,9.1,1
"A2382",327.9936916666666,-15.842605555555554,40288,55,6.7,0
"A2382",328.0174666666666,-15.833666666666664,17182,35,10.5,1
"A2382",327.9848208333333,-15.840269444444441,40854,39,11.3,0
"A2382",328.06752499999993,-15.80502222222222,58937,95,4.6,0
"A2382",328.0700916666666,-15.782199999999998,66803,46,5.5,0
"A2382",328.03726249999994,-15.794558333333331,20163,74,4.3,1
"A2382",328.02257499999996,-15.780019444444441,36234,33,6.0,0
"A2382",328.04820833333326,-15.76034722222222,20392,61,4.9,1
"A2382",327.9752791666666,-15.813705555555554,41000,15,11.3,0
"A2382",327.9541833333333,-15.808855555555553,41238,25,7.0,0
"A2382",327.9453458333333,-15.789477777777776,19008,63,5.4,1
"A2382",327.9772333333333,-15.770108333333331,41110,42,8.6,0
"A2382",328.0003333333333,-15.781441666666664,36215,60,5.6,0
"A2382",327.99368749999996,-15.760455555555554,18786,29,13.5,1
"A2382",327.99717499999997,-15.75287222222222,18424,21,15.4,1
"A2382",328.01207916666664,-15.745755555555553,18563,38,6.2,1
"A2382",328.0230875,-15.729816666666665,108797,73,2.9,0
"A2382",328.00088333333326,-15.728680555555554,18394,30,9.3,1
"A2382",328.19531249999994,-15.84287222222222,45599,56,4.8,0
"A2382",328.2219916666666,-15.830844444444443,37321,26,11.6,0
"A2382",328.12694999999997,-15.78265833333333,19671,10,15.4,1
"A2382",328.1296333333333,-15.776327777777775,19685,22,16.0,1
"A2382",328.15682499999997,-15.754638888888886,40837,40,7.0,0
"A2382",328.1915458333333,-15.742744444444442,20184,44,5.3,1
"A2382",328.2134791666666,-15.706291666666665,81210,65,5.5,0
"A2382",328.12586666666664,-15.76383333333333,19762,25,13.9,1
"A2382",328.0937708333333,-15.749241666666665,38506,29,7.4,0
"A2382",328.085925,-15.722949999999997,18201,70,3.7,1
"A2382",328.14404999999994,-15.735616666666665,20927,107,3.5,1
"A2382",328.13447499999995,-15.683802777777776,19548,42,7.6,1
"A2382",328.06954999999994,-15.734249999999998,19453,26,11.2,1
"A2382",328.0427541666666,-15.72855833333333,19166,30,11.1,1
"A2382",328.0560833333333,-15.690833333333332,18468,25,13.7,1
"A2382",328.06513749999993,-15.689855555555553,18860,18,10.1,1
"A2382",328.11990416666663,-15.666816666666664,19742,22,7.4,1
"A2382",328.2073541666666,-15.678705555555553,19340,102,2.1,1
"A2382",328.24822499999993,-15.637169444444442,21021,113,2.4,1
"A2382",328.2287916666666,-15.60543333333333,38337,28,15.7,0
"A2382",328.1500541666666,-15.654794444444443,19871,33,11.2,1
"A2382",328.12378749999993,-15.641327777777775,19487,23,15.6,1
"A2382",328.14427916666665,-15.607749999999998,19114,32,8.5,1
"A2382",328.1756208333333,-15.622444444444442,18599,90,2.2,1
"A2382",328.2040916666666,-15.588605555555553,19906,96,4.8,1
"A2382",328.1625791666666,-15.604836111111108,18199,36,10.3,1
"A2382",328.1563083333333,-15.589336111111109,19232,18,9.4,1
"A2382",327.90562499999993,-15.79034722222222,18673,42,6.7,1
"A2382",327.9004166666666,-15.777469444444442,18775,82,2.5,1
"A2382",327.88304999999997,-15.77043611111111,18161,29,5.6,1
"A2382",327.8344583333333,-15.78485833333333,18686,143,2.7,1
"A2382",327.81137499999994,-15.771552777777776,20215,58,4.7,1
"A2382",327.8372416666666,-15.763913888888887,18560,46,7.7,1
"A2382",327.85236249999997,-15.757374999999998,18808,13,12.1,1
"A2382",327.8625291666666,-15.743158333333332,17946,24,6.2,1
"A2382",327.8559625,-15.74017222222222,18563,12,12.9,1
"A2382",327.93831249999994,-15.772016666666664,20226,27,12.9,1
"A2382",327.93448749999993,-15.770519444444442,19640,60,5.6,1
"A2382",327.95107499999995,-15.746269444444442,21097,48,6.6,1
"A2382",327.89979999999997,-15.751233333333332,19646,44,5.6,1
"A2382",327.93260416666664,-15.726719444444443,18048,39,6.9,1
"A2382",327.9619208333333,-15.731616666666664,18370,15,11.1,1
"A2382",327.9557708333333,-15.724463888888886,17611,44,9.7,1
"A2382",327.9881083333333,-15.724719444444442,19864,46,6.7,1
"A2382",327.9961791666666,-15.721552777777775,18694,33,12.5,1
"A2382",327.9812083333333,-15.710227777777776,19291,19,17.0,1
"A2382",327.97239999999994,-15.70959722222222,10807,106,3.5,0
"A2382",327.9901083333333,-15.707505555555553,19697,27,14.4,1
"A2382",327.9818208333333,-15.705841666666664,19738,24,14.7,1
"A2382",327.95438749999994,-15.719438888888886,19062,22,16.0,1
"A2382",327.8689499999999,-15.723469444444442,19015,73,3.9,1
"A2382",327.84954999999997,-15.717536111111109,24255,152,2.6,0
"A2382",327.91574166666663,-15.684408333333332,20383,14,11.2,1
"A2382",327.93774999999994,-15.69047222222222,19963,77,3.8,1
"A2382",327.95503749999995,-15.669930555555553,19893,49,4.8,1
"A2382",327.7228458333333,-15.75034722222222,19239,28,14.4,1
"A2382",327.7765458333333,-15.725844444444443,18775,31,9.5,1
"A2382",327.6767666666666,-15.714752777777775,19767,35,11.1,1
"A2382",327.6821666666666,-15.701158333333332,52801,12,12.0,0
"A2382",327.7175291666666,-15.66956111111111,19693,18,17.6,1
"A2382",327.75097916666664,-15.66716111111111,33879,33,10.4,0
"A2382",327.83122499999996,-15.711480555555553,19798,72,2.2,1
"A2382",327.8622208333333,-15.685491666666664,20923,8,23.5,1
"A2382",327.8740791666666,-15.675913888888887,62748,53,6.2,0
"A2382",327.8031875,-15.663563888888886,20411,64,4.2,1
"A2382",327.8824791666666,-15.647944444444443,18983,9,18.2,1
"A2382",327.9069416666666,-15.647049999999998,19253,116,3.0,1
"A2382",327.90146666666664,-15.634080555555553,36806,14,9.9,0
"A2382",327.8555708333333,-15.642602777777775,20997,15,11.1,1
"A2382",327.7846125,-15.65595833333333,19115,134,2.9,1
"A2382",327.8340458333333,-15.625588888888887,20061,11,14.4,1
"A2382",327.7966291666666,-15.594563888888887,18781,10,16.8,1
"A2382",327.8379791666666,-15.583761111111109,19524,58,5.2,1
"A2382",328.0140916666666,-15.703266666666664,18745,30,9.9,1
"A2382",328.0165125,-15.701513888888886,20785,43,9.2,1
"A2382",328.01128333333327,-15.687516666666664,19998,62,3.1,1
"A2382",328.0428291666666,-15.674013888888886,18605,21,8.1,1
"A2382",328.022725,-15.673077777777776,41235,58,3.4,0
"A2382",327.9884791666666,-15.688752777777776,18582,7,22.0,1
"A2382",327.9792666666666,-15.686666666666664,19106,93,3.5,1
"A2382",327.9820458333333,-15.669841666666665,19119,25,11.3,1
"A2382",328.04285416666664,-15.662344444444443,20362,33,12.3,1
"A2382",328.04838749999993,-15.646883333333331,47987,25,10.1,0
"A2382",328.0809708333333,-15.639658333333331,20685,32,8.6,1
"A2382",328.0171208333333,-15.638455555555554,18048,29,10.1,1
"A2382",328.0558583333333,-15.621563888888886,18487,89,3.4,1
"A2382",328.03782499999994,-15.622419444444443,17798,59,5.5,1
"A2382",328.0609833333333,-15.607055555555553,18577,52,6.1,1
"A2382",327.98767499999997,-15.63702222222222,18773,21,15.3,1
"A2382",327.97708333333327,-15.643563888888886,18175,34,8.4,1
"A2382",327.9369083333333,-15.64114722222222,21932,47,6.1,0
"A2382",327.94866249999995,-15.625011111111109,18143,28,11.4,1
"A2382",327.9761875,-15.624461111111108,18965,24,15.5,1
"A2382",327.9565208333333,-15.615741666666665,18573,26,10.5,1
"A2382",327.9581833333333,-15.610455555555554,20858,32,12.1,1
"A2382",328.0009666666666,-15.608299999999998,18695,30,4.7,1
"A2382",328.01657499999993,-15.599341666666664,18718,47,5.8,1
"A2382",328.0291291666666,-15.584355555555554,38216,22,6.4,0
"A2382",327.99041666666665,-15.61019722222222,18540,28,11.4,1
"A2382",327.98113749999993,-15.588155555555554,21109,29,16.1,1
"A2382",328.0083541666666,-15.559869444444443,38389,29,10.3,0
"A2382",328.1008083333333,-15.583958333333332,18897,38,8.5,1
"A2382",328.0898791666666,-15.58307222222222,18575,13,13.9,1
"A2382",328.08156249999996,-15.581241666666665,18542,27,12.6,1
"A2382",328.1306041666666,-15.570838888888886,36768,21,7.3,0
"A2382",328.10699999999997,-15.553524999999997,18132,46,5.6,1
"A2382",328.0633458333333,-15.580705555555554,18731,19,16.4,1
"A2382",328.04306249999996,-15.582111111111109,17809,31,13.1,1
"A2382",328.0814083333333,-15.555927777777775,58673,34,10.2,0
"A2382",328.0472208333333,-15.53474722222222,21016,14,10.2,1
"A2382",328.0851583333333,-15.527230555555553,59770,36,6.9,0
"A2382",328.06239999999997,-15.528277777777776,39567,39,9.7,0
"A2382",327.9147083333333,-15.628144444444443,18846,48,5.6,1
"A2382",327.9301666666666,-15.61094722222222,41196,19,7.9,0
"A2382",327.94221666666664,-15.591477777777776,17963,35,3.6,1
"A2382",327.91291249999995,-15.57599722222222,41183,44,7.4,0
"A2382",327.9086333333333,-15.574536111111108,19684,21,6.5,1
"A2382",327.95412916666663,-15.570883333333331,19530,58,4.3,1
"A2382",327.9833833333333,-15.574205555555553,21371,23,12.9,1
"A2382",327.98431666666664,-15.554619444444443,21028,80,4.2,1
"A2382",327.9440208333333,-15.569961111111109,21697,20,16.4,1
"A2382",327.9414583333333,-15.56267222222222,18132,73,4.5,1
"A2382",327.85585416666663,-15.572594444444443,37922,36,9.7,0
"A2382",327.84056666666663,-15.561816666666665,18291,27,14.8,1
"A2382",327.89062499999994,-15.544877777777776,18140,34,10.6,1
"A2382",327.8758875,-15.526480555555553,67195,25,11.0,0
"A2382",327.91008333333326,-15.542794444444443,27189,18,8.6,0
"A2382",327.9244083333333,-15.53020833333333,36904,23,14.0,0
"A2382",327.92096666666663,-15.530638888888888,37742,51,5.3,0
"A2382",327.9543833333333,-15.52045833333333,36833,22,4.8,0
"A2382",327.90691666666663,-15.497138888888887,26858,27,17.0,0
"A2382",327.9083833333333,-15.496488888888887,27151,26,18.0,0
"A2382",328.00321249999996,-15.535891666666664,36811,15,10.0,0
"A2382",327.979925,-15.509427777777775,20857,19,15.0,1
"A2382",328.0474,-15.494577777777776,38716,74,4.7,0
"A2382",328.0388833333333,-15.474016666666664,59009,53,7.3,0
"A2382",328.0472458333333,-15.447658333333331,58997,53,6.7,0
"A2382",327.9829708333333,-15.486299999999998,38109,31,13.5,0
"A2382",328.00258749999995,-15.482558333333332,37025,35,8.0,0
"A2382",327.97197916666664,-15.484119444444442,18784,56,5.9,1
"A2382",327.9452041666666,-15.479713888888886,36702,13,11.7,0
"A2382",328.02426249999996,-15.45612222222222,18811,68,3.6,1
"A2382",328.0017208333333,-15.435427777777775,48266,62,4.1,0
